date,year,model,pearson_ic,spearman_rank_ic,n
2021-10-29,2021,ridge,0.03787319654066504,-0.014444567361420869,3760
2021-10-29,2021,lgbm,0.015236274735101895,-0.0052547722188106835,3760
2021-10-29,2021,ranker,-0.19013761769879625,-0.27200416342787104,3760
2021-11-30,2021,ridge,0.14999561629593655,0.18473839337461256,3817
2021-11-30,2021,lgbm,0.13064159343164425,0.20059568648047724,3817
2021-11-30,2021,ranker,-0.1013855015552898,-0.07557113757969758,3817
2021-12-31,2021,ridge,0.060480216657872836,-0.01758949800489124,3844
2021-12-31,2021,lgbm,0.10799069847740267,0.02465570088773098,3844
2021-12-31,2021,ranker,-0.21186403868981676,-0.3001991240467666,3844
2022-01-31,2022,ridge,-0.013543610392582978,-0.02428556032200652,3814
2022-01-31,2022,lgbm,-0.09198674144277871,-0.08098585316752598,3814
2022-01-31,2022,ranker,-0.030254777848232977,-0.049572008530436786,3814
2022-02-28,2022,ridge,0.08638904880624373,0.13778605468818936,3700
2022-02-28,2022,lgbm,0.013479489439399292,0.0894781324167768,3700
2022-02-28,2022,ranker,0.11618342454974952,0.12838786814971975,3700
2022-03-31,2022,ridge,0.0604022929899409,0.028668382812053667,3827
2022-03-31,2022,lgbm,0.14179721484683486,0.1030860803035408,3827
2022-03-31,2022,ranker,-0.19851119204264284,-0.22813160197029325,3827
2022-04-29,2022,ridge,-0.08941234908028903,-0.08345537980779845,3685
2022-04-29,2022,lgbm,0.002028509357432271,-0.045276835513703165,3685
2022-04-29,2022,ranker,-0.10083325811389139,-0.11290968216582248,3685
2022-05-31,2022,ridge,-0.021942738070849226,-0.05904654787590606,3719
2022-05-31,2022,lgbm,0.06976638452390041,0.03763534577625497,3719
2022-05-31,2022,ranker,-0.05179852687463004,-0.1370810832721349,3719
2022-06-30,2022,ridge,0.11787273518696444,0.1740470366010474,3644
2022-06-30,2022,lgbm,0.10734838538269102,0.17549851887704188,3644
2022-06-30,2022,ranker,0.13661816371559912,0.1673927660458748,3644
2022-07-29,2022,ridge,-0.020609858229875863,-0.01596909242264946,3499
2022-07-29,2022,lgbm,-0.025102006028167416,-0.04978821857801126,3499
2022-07-29,2022,ranker,0.0741147125077046,0.05798046350441323,3499
2022-08-31,2022,ridge,-0.024712673970930257,-0.028484693054904846,3532
2022-08-31,2022,lgbm,-0.06632188032683932,-0.09149391233991483,3532
2022-08-31,2022,ranker,-0.07090252442059541,-0.12941322323612178,3532
2022-09-30,2022,ridge,0.10984011490455511,0.11708750628571042,3514
2022-09-30,2022,lgbm,0.13538818020155205,0.09873011357992237,3514
2022-09-30,2022,ranker,0.015606069454016052,0.021773354742793898,3514
2022-10-31,2022,ridge,0.016281684438842692,0.020121933568831237,3499
2022-10-31,2022,lgbm,0.0691104771962474,0.027546578188057804,3499
2022-10-31,2022,ranker,-0.048771374485475,-0.046765869901118994,3499
2022-11-30,2022,ridge,-0.04464673687394556,-0.09197922687897431,3524
2022-11-30,2022,lgbm,-0.12505663011071816,-0.03352658050481579,3524
2022-11-30,2022,ranker,0.00045730595632995834,-0.14103572702018707,3524
2022-12-30,2022,ridge,0.1900416683890566,0.20551254907986669,3575
2022-12-30,2022,lgbm,0.1553920592719315,0.06396082712656699,3575
2022-12-30,2022,ranker,0.25376470649181815,0.3331573183898868,3575
2023-01-31,2023,ridge,-0.04895078998052364,-0.05119587486113911,3660
2023-01-31,2023,lgbm,-0.03390774781284494,-0.07608867713515183,3660
2023-01-31,2023,ranker,-0.10795234324477641,-0.1328213223725649,3660
2023-02-28,2023,ridge,-0.04590717763710238,-0.09258355012281232,3540
2023-02-28,2023,lgbm,-0.09437882408279907,-0.10259295098307147,3540
2023-02-28,2023,ranker,-0.125121948882723,-0.16920707228612902,3540
2023-03-31,2023,ridge,-0.11901491514620055,-0.16828337446889666,3484
2023-03-31,2023,lgbm,-0.08381123669313734,-0.13838514363438917,3484
2023-03-31,2023,ranker,-0.10924251678020033,-0.16545457502193894,3484
2023-04-28,2023,ridge,0.1164616731358572,0.05438389894787001,3400
2023-04-28,2023,lgbm,0.025781277254429417,0.00900386680065179,3400
2023-04-28,2023,ranker,0.04270240954166558,-0.004803487400537153,3400
2023-05-31,2023,ridge,0.15118290053909458,0.208325991320104,3372
2023-05-31,2023,lgbm,0.07247478496681471,0.11303652218175447,3372
2023-05-31,2023,ranker,0.09784616632230259,0.12316934355591147,3372
2023-06-30,2023,ridge,0.17797372528905428,0.16129641216445714,3537
2023-06-30,2023,lgbm,0.10422715351034564,0.07680575924407822,3537
2023-06-30,2023,ranker,0.09518855762574979,0.09132689696603662,3537
2023-07-31,2023,ridge,-0.05246794083968681,-0.13260376682836092,3428
2023-07-31,2023,lgbm,0.018031586264138956,-0.09598576566757777,3428
2023-07-31,2023,ranker,-0.11328677408637644,-0.16151889852269324,3428
2023-08-31,2023,ridge,-0.18399701337144225,-0.2363974090132512,3376
2023-08-31,2023,lgbm,-0.117135407078927,-0.16937704189726854,3376
2023-08-31,2023,ranker,-0.19300113995644919,-0.22564390692106062,3376
2023-09-29,2023,ridge,-0.19149931107010776,-0.24229299761296097,3297
2023-09-29,2023,lgbm,-0.13959469021673765,-0.20828664224131613,3297
2023-09-29,2023,ranker,-0.17456738264801464,-0.1974816855319313,3297
2023-10-31,2023,ridge,0.14777544212809202,0.20383570901898077,3206
2023-10-31,2023,lgbm,0.17381837711572326,0.2155466278798535,3206
2023-10-31,2023,ranker,0.11620966919185385,0.12657755328752585,3206
